Title (OPTIONAL),English Content,Gujurati Content,Transliteration Content,Gujarati Audio URL,Value,Sanskrit Content,Sanskrit Audio URL,Tier (Satsang Diksha Only)
Shloka 183,"A male should not touch a female who is not closely related; however, he may respectfully touch one who is closely related. Similarly, a female should not touch a male who is not closely related; however, she may respectfully touch one who is closely related.",પુરુષે સમીપ સંબંધ વિનાની સ્ત્રીનો સ્પર્શ ન કરવો. તે જ રીતે સ્ત્રીએ પોતાને સમીપ સંબંધ વિનાના અન્ય પુરુષનો સ્પર્શ ન કરવો.,Puruṣhe samīp sambandh vinānī strīno sparsh na karavo. Te ja rīte strīe potāne samīp sambandh vinānā anya puruṣhno sparsh na karavo.,https://baps.box.com/shared/static/2b4x4ar0epshrz26jjqld1zcc3pw3hi1.mp3,1,"Narah samīpa-sambandha-hīnām striyam spṛushen-na hi ।
Naiva spṛushet tathā nārī tādṛusham puruṣhāntaram ॥183॥",https://baps.box.com/shared/static/jdbcnq24eqn4rysqske4hscm3jqqnoef.mp3,shastri
Shloka 184,"In emergency situations, it is not a fault to touch others to protect or save them. However, if there is no emergency, then always obey the niyams.",આપત્કાળ પ્રાપ્ત થતાં અન્યની રક્ષા માટે સ્પર્શ કરવામાં દોષ નથી. પરંતુ જો આપત્કાળ ન હોય તો સદાય નિયમોનું પાલન કરવું.,Āpatkāḷ prāpt thatā anyanī rakṣhā māṭe sparsh karavāmā doṣh nathī. Parantu jo āpatkāḷ na hoy to sadāy niyamonu pālan karavu.,https://baps.box.com/shared/static/7rp5lywh78wyncu9gf9qpy73nsbxqec4.mp3,1,"Āpat-kāle’nya-rakṣhārtham sparshe doṣho na vidyate ।
Anyathā niyamāh pālyā anāpattau tu sarvadā ॥184॥",https://baps.box.com/shared/static/0a8stt8di1n0yon3ls2yxwv1m2cdtzim.mp3,shastri
Shloka 185,"One should never view dramas, films or other media that contain obscene scenes which destroy one’s dharma and sanskārs.",ધર્મ અને સંસ્કારોનો નાશ કરે એવાં અશ્લીલ દૃશ્યો જેમાં આવતાં હોય તેવાં નાટકો કે ચલચિત્રો વગેરે ક્યારેય ન જોવાં.,Dharma ane sanskārono nāsh kare evā ashlīl dṛushyo jemā āvatā hoy tevā nāṭako ke chal-chitro vagere kyārey na jovā.,https://baps.box.com/shared/static/nawrjtjxdbs5fgtt99wzsmuti1a63chw.mp3,1,"Ashlīlam yatra dṛushyam syād dharma-sanskāra-nāshakam ।
Nāṭaka-chala-chitrādi tan-na pashyet kadāchana ॥185॥",https://baps.box.com/shared/static/hg9z7xtkuuc2ir0nebxfcn7txg2yab9p.mp3,shastri
Shloka 186,"Satsangis should not associate with people who have addictions, are shameless or are adulterous.","સત્સંગીજનોએ જે મનુષ્ય વ્યસની, નિર્લજ્જ તથા વ્યભિચારી હોય તેનો સંગ ન કરવો.","Satsangī-janoe je manuṣhya vyasanī, nirlajja tathā vyabhichārī hoy teno sang na karavo.",https://baps.box.com/shared/static/jndcrnwogdj1x377fp9jam74y2l98jqx.mp3,1,"Manuṣhyo vyasanī yah syād nirlajjo vyabhichāravān ।
Tasya sango na kartavyah satsangam-āshritair-janaihi ॥186॥",https://baps.box.com/shared/static/vjgh8wb3hrbr75eb3r7466wy0kupiay5.mp3,shastri
Shloka 187,"To protect one’s dharma, female devotees should not associate with immoral women and should firmly abide by the niyams. ",સ્ત્રીઓએ પોતાના ધર્મની રક્ષા માટે ચારિત્ર્યહીન સ્ત્રીનો સંગ ન કરવો અને દૃઢપણે નિયમોનું પાલન કરવું.,Strīoe potānā dharmanī rakṣhā māṭe chāritryahīn strīno sang na karavo ane dṛuḍhpaṇe niyamonu pālan karavu.,https://baps.box.com/shared/static/boz6mtld5z8z7kwtsxjc6p09or736vyb.mp3,1,"Sangash-chāritrya-hīnāyāh karaṇīyo na hi striyāhā ।
Strībhihi sva-dharma-rakṣhārtham pālyāsh-cha niyamā dṛaḍham ॥187॥",https://baps.box.com/shared/static/0znthei5cahbm0b3e0myhb4ucrhg4sum.mp3,shastri
Shloka 188,"One should not listen to talks or songs, read books or view scenes that increase one’s lustful desires.","જેણે કરીને કામવાસના વૃદ્ધિ પામે તેવી વાતો કે ગીતો ન સાંભળવાં, પુસ્તકો ન વાંચવાં તથા તેવાં દૃશ્યો ન જોવાં.","Jeṇe karīne kām-vāsanā vṛuddhi pāme tevī vāto ke gīto na sāmbhaḷavā, pustako na vānchavā tathā tevā dṛushyo na jovā.",https://baps.box.com/shared/static/nggcfri5rhod38mjvda4ie4t15o483eu.mp3,1,"Na tādṛuk-chhṛuṇuyād vācham gītam grantham paṭhenna cha ।
Pashyen-na tādṛusham dṛashyam yasmāt kāma-vivardhanam ॥188॥",https://baps.box.com/shared/static/7nasruqb1svsr3lqzxxlvt94m32x3iqt.mp3,shastri
Shloka 189,"Transactions of wealth, possessions, land and other assets should always be conducted in writing, in the presence of a witness and by definitely following other such niyams.","ધન, દ્રવ્ય તથા જમીન આદિના લેણ-દેણમાં હંમેશાં લિખિત કરવું, સાક્ષીએ સહિત કરવું ઇત્યાદિ નિયમો અવશ્યપણે પાળવા.","Dhan, dravya tathā jamīn ādinā leṇ-deṇmā hammeshā likhit karavu, sākṣhīe sahit karavu ityādi niyamo avashyapaṇe pāḷavā.",https://baps.box.com/shared/static/j9o4gbix01njrup0yt5xk0jpju0ryi8v.mp3,1,"Dhana-dravya-dharādīnām sadā’dāna-pradānayoho ।
Niyamā lekha-sākṣhyādeh pālanīyā avashyataha ॥189॥",https://baps.box.com/shared/static/6jzwqxr3q9ec5k2ftnbbkf093hymbjl8.mp3,shastri
Shloka 190,All devotees should conduct their social dealings with even their relatives in writing and by following other such niyams.,સર્વ આશ્રિત જનોએ પોતાના સંબંધીઓ સાથે પણ વ્યવહાર પ્રસંગે લિખિત કરવું ઇત્યાદિ નિયમો પાળવા.,Sarva āshrit janoe potānā sambandhīo sāthe paṇ vyavahār prasange likhit karavu ityādi niyamo pāḷavā.,https://baps.box.com/shared/static/44p5feddoeje2zt8wkkmh8bdyrhqrn76.mp3,1,"Prasange vyavahārasya sambandhibhir api svakaihi ।
Lekhādi-niyamāh pālyāh sakalair āshritair janaihi ॥190॥",https://baps.box.com/shared/static/1d0keqlzev5kaxi20s5yc7z6hw3thwh7.mp3,shastri
Shloka 191,Satsangis should never engage in dealings with immoral persons and should be compassionate towards those who are meek and disadvantaged.,સત્સંગીઓએ ક્યારેય દુર્જન સાથે વ્યવહાર ન કરવો અને દીનજનને વિષે દયાવાન થવું.,Satsangīoe kyārey durjan sāthe vyavahār na karavo ane dīn-janne viṣhe dayāvān thavu.,https://baps.box.com/shared/static/3pgfn9l3zl6j5p3ytho4ri2s4tktmi30.mp3,1,"Na kāryo vyavahārash-cha duṣhṭair janaih saha kvachit ।
Dīna-janeṣhu bhāvyam cha satsangibhir dayā’nvitaihi ॥191॥",https://baps.box.com/shared/static/1j5svi3pl33x4joeq92klf7tdtjgmsxr.mp3,shastri
Shloka 192,"Worldly deeds should never be performed in haste without due deliberation. They should, however, be performed with due judgment, after reflecting on their consequences and other such considerations.",લૌકિક કાર્ય ક્યારેય વિચાર્યા વગર તત્કાળ ન કરવું પરંતુ ફળ વગેરેનો વિચાર કરીને વિવેકપૂર્વક કરવું.,Laukik kārya kyārey vichāryā vagar tatkāḷ na karavu parantu faḷ vagereno vichār karīne vivek-pūrvak karavu.,https://baps.box.com/shared/static/jtzgtss1lx14j9zj8mrlhzw9aj2tkim9.mp3,1,"Laukikam tvavichāryaiva sahasā karma nā’charet ।
Falādikam vichāryaiva vivekena tad ācharet ॥192॥",https://baps.box.com/shared/static/3a4wli7j6pjkdfkbtg4g7br4w17g8n16.mp3,shastri
Shloka 193,No one should ever accept bribes. Wealth should not be spent wastefully. One should spend according to one’s income.,કોઈ પણ મનુષ્યે ક્યારેય લાંચ ન લેવી. ધનનો વ્યર્થ વ્યય ન કરવો. પોતાની આવકને અનુસારે ધનનો વ્યય કરવો.,Koī paṇ manuṣhye kyārey lānch na levī. Dhanno vyarth vyay na karavo. Potānī āvakne anusāre dhanno vyay karavo.,https://baps.box.com/shared/static/ixs012jezdh8wgpxnngtssish1s882zq.mp3,1,"Lunchā kadāpi na grāhyā kaishchid api janair iha ।
Naiva kāryo vyayo vyarthah kāryah svā’yā’nusārataha ॥193॥",https://baps.box.com/shared/static/ewe3px8zneae3va6oomu0xsw2nvsytga.mp3,shastri
Shloka 194,One should always accurately keep accounts of one’s income and expenditure in accordance with government laws.,પ્રશાસનના નિયમોને અનુસરી હંમેશાં પોતાનાં આવક અને ખર્ચની નોંધ વ્યવસ્થિત કરવી.,Prashāsannā niyamone anusarī hammeshā potānā āvak ane kharchanī nondh vyavasthit karavī.,https://baps.box.com/shared/static/qi9186jlyx8cr68y4e3dz8dpv63yb0y6.mp3,1,"Kartavyam lekhanam samyak svasyā’yasya vyayasya cha ।
Niyamān anusṛutyaiva prashāsana-kṛutān sadā ॥194॥",https://baps.box.com/shared/static/dh34gmwfpbaz9apdshsy2lb4t9wzka1l.mp3,shastri
Shloka 195,"According to one’s means, one should give one-tenth or one- twentieth of one’s income in Swaminarayan Bhagwan’s service and to attain his blessings. ",પોતાને પ્રાપ્ત થતી આવકમાંથી પોતાની શક્તિ પ્રમાણે દશમો કે વીશમો ભાગ સ્વામિનારાયણ ભગવાનની સેવા-પ્રસન્નતા માટે અર્પણ કરવો.,Potāne prāpt thatī āvakmāthī potānī shakti pramāṇe dashmo ke vīshmo bhāg Swāminārāyaṇ Bhagwānnī sevā-prasannatā māṭe arpaṇ karavo.,https://baps.box.com/shared/static/zyrx1bxyuebk9euliufvvxaw4lb2lnp4.mp3,1,"Svā’yāddhi dashamo bhāgo vinsho’thavā sva-shaktitaha ।
Arpyah sevā-prasādārtham Swāminārāyaṇa-Prabhoho ॥195॥",https://baps.box.com/shared/static/uybs3slfs7biifcum5coktw9u9nuw0mx.mp3,shastri
Shloka 196,"Householders should save provisions, money and other possessions according to their needs, circumstances and means.","ગૃહસ્થ પોતાના ઉપયોગને અનુસારે તથા સમય-શક્તિ અનુસાર અનાજ, દ્રવ્ય કે ધનાદિનો સંગ્રહ કરે.","Gṛuhasth potānā upyogne anusāre tathā samay-shakti anusār anāj, dravya ke dhanādino sangrah kare.",https://baps.box.com/shared/static/3nk4iuhh0hz8cbm8ds8e4468n2ra9rwr.mp3,1,"Svopayogā’nusāreṇa prakuryāt sangraham gṛuhī ।
Anna-dravya-dhanādīnām kāla-shaktyanusārataha ॥196॥",https://baps.box.com/shared/static/ifh2yxxmchxqkogzq4ckumpo6e84dmre.mp3,shastri
Shloka 197,"According to one’s means, one should provide suitable food, fruits, water and other sustenance for one’s domesticated animals and birds.","પાળેલાં પશુ-પક્ષી વગેરેની અન્ન, ફળ, જળ ઇત્યાદિ વડે યથાશક્તિ ઉચિત સંભાવના કરવી.","Pāḷelā pashu-pakṣhī vagerenī anna, faḷ, jaḷ ityādi vaḍe yathāshakti uchit sambhāvanā karavī.",https://baps.box.com/shared/static/q32b87r8kswiuduw7i4lwvew2slsfhyc.mp3,1,"Anna-falādibhish-chaiva yathā-shakti jalādibhihi ।
Pālitāh pashu-pakṣhyādyāh sambhāvyā hi yathochitam ॥197॥",https://baps.box.com/shared/static/6d78mp7ub7urll8rxy8klaaycqapywq0.mp3,shastri
Shloka 198,"One should not betray the trust of or deceive others in transactions involving wealth, objects, land or other commodities.","ધન, દ્રવ્ય કે ભૂમિ વગેરેની લેણ-દેણમાં વિશ્વાસઘાત તથા કપટ ન કરવાં.","Dhan, dravya ke bhūmi vagerenī leṇ-deṇmā vishvāsghāt tathā kapaṭ na karavā.",https://baps.box.com/shared/static/rx9aj597nopumkav62pi45sd6le9bdjd.mp3,1,"Dhana-dravya-dharādīnām pradānā’dānayoh punaha ।
Vishvāsa-hananam naiva kāryam na kapaṭam tathā ॥198॥",https://baps.box.com/shared/static/k467ynw4e3kxmxcgd7d0q4j5h720663f.mp3,shastri
Shloka 199,"One should pay employees the amount of money or other forms of remuneration agreed upon, but should never give less.",કર્મચારીઓને જેટલું ધન આદિ આપવાનું વચન આપ્યું હોય તે વચન પ્રમાણે તે ધન આદિ આપવું પણ ક્યારેય ઓછું ન આપવું.,Karmachārīone jeṭalu dhan ādi āpavānu vachan āpyu hoy te vachan pramāṇe te dhan ādi āpavu paṇ kyārey ochhu na āpavu.,https://baps.box.com/shared/static/ds7rqel6nc9kze2xjzbppt7a3k0219ch.mp3,1,"Pradātum karma-kāribhyah pratignātam dhanādikam ।
Yathā-vācham pradeyam tat nonam deyam kadāchana ॥199॥",https://baps.box.com/shared/static/viwnzxebiw7i7f8swovhp90syzqs0pcc.mp3,shastri
Shloka 200,A satsangi should not commit betrayal. One should uphold one’s promise. A pledge should not be broken.,સત્સંગીએ વિશ્વાસઘાત ન કરવો. આપેલું વચન પાળવું. પ્રતિજ્ઞાનું ઉલ્લંઘન ન કરવું.,Satsangīe vishvāsghāt na karavo. Āpelu vachan pāḷavu. Pratignānu ullanghan na karavu.,https://baps.box.com/shared/static/di88t5c312fx4pj60jbuzbvvnhpyggxv.mp3,1,"Naiva vishvāsa-ghātam hi kuryāt satsangam āshritaha ।
Pālayed vachanam dattam pratignātam na langhayet ॥200॥",https://baps.box.com/shared/static/9asesnc9a99zkx15ju0j4la49ecva607.mp3,shastri
Shloka 201-202,"Rulers should follow dharma that is necessary to govern well. They should provide for the people, foster their growth and safeguard sanskārs. They should suitably arrange services for health, education, defence, electricity, food, water and other resources for the benefit of all.","સુશાસન માટે અવશ્યપણે જોઈએ તે ધર્મોને પ્રશાસકે પાળવા. લોકોનું ભરણ-પોષણ કરવું. સંસ્કારોની રક્ષા કરવી. સર્વેનો અભ્યુદય થાય તે માટે સ્વાસ્થ્ય, શિક્ષણ, સંરક્ષણ, વીજળી, અનાજ, જળ વગેરે દ્વારા સારી રીતે વ્યવસ્થા કરવી.","Sushāsan māṭe avashyapaṇe joīe te dharmone prashāsake pāḷavā. Lokonu bharaṇ-poṣhaṇ karavu. Sanskāronī rakṣhā karavī. Sarveno abhyuday thāy te māṭe swāsthya, shikṣhaṇ, sanrakṣhaṇ, vījaḷī, anāj, jaḷ vagere dvārā sārī rīte vyavasthā karavī.",https://baps.box.com/shared/static/j1l6hi8bbxcxq87ol4ouwgd98fae5f0w.mp3,2,"Prashāstā pālayed dharmān-niyatā ye sushāsane ।
Lokānām bharaṇam puṣhṭim kuryāt sanskāra-rakṣhaṇam ॥201॥
Svāsthya-shikṣhaṇa-samrakṣhā-vidyud-anna-jalādikaihi ।
Su-vyavasthā vidhātavyā sarvā’bhyudaya-hetunā ॥202॥",https://baps.box.com/shared/static/jl408t6b1lwhzjq23sq6w54ea5ez1pfp.mp3,shastri
